rank,playerId,name,team,opponent,isHome,battingOrder,position,bats,lineupSource,gameStatus,pitcher,pitcherThrows,pitcherHr9,pitcherMixLabel,pHr,pHrRaw,xHr,expectedPa,confidence,confidenceBand,confidenceNotes,reasons,factor_batter,factor_pitcher,factor_park,factor_platoon,factor_weather,factor_form,parkHrFactor,parkAirLabel,season_hr,season_pa,season_slg,recent_hr,recent_pa,recent_games,barrelPct,evAvg,hardHitPct,xIso,pullPct
59,802139,JJ Wetherholt,STL,BAL,True,1,SS,L,projected,preview,Kyle Bradish,R,0.97,52% hard · 47% break,0.14723481754297818,0.15024256988045903,0.1564976112743634,4.52,0.69588576,fair,Weather not posted; Projected order,11.8% vs SI; 101.5 last game; 4× 100+ last 3; 88.9% ideal AA,1.0826943389831558,1.0633117984282083,0.87,1.0510901841785847,1,1.22,87,87 air · LHB,17,573,.377,1,43,10,7.5,89.9,44.9,0.182,36.8
60,695670,Harry Ford,WSH,COL,True,7,C,R,projected,preview,Tanner Gordon,R,1.88,46% hard · 32% break,0.1472026769007758,0.15264584519777935,0.15596024917231094,3.82,0.4020192,thin,Short season sample; Weather not posted; Projected order,Air starter; 18.9% K; Platoon,1.0454461545737535,1.2868119513537264,1.05,1.219183590371956,1,1,105,105 air · RHB,2,68,.379,,,,10.3,82.9,30.8,0.124,38.5
61,695600,Carter Jensen,KC,TOR,False,1,C,L,projected,preview,Spencer Miles,R,0.56,58% hard · 42% break,0.14480432420659622,0.14761574626784313,0.1537492088056956,4.52,0.69588576,fair,Weather not posted; Projected order,17.3% vs hard; 107.4 last game; 20–30° last 3; 16.7% barrels last 7,1.1818870143152094,0.9326785129574213,0.98,0.9568970212224361,1,1.20536,98,98 air · LHB,17,488,.401,1,40,10,10.2,90.9,43.2,0.16,38.8
62,695491,Joshua Báez,STL,BAL,True,5,LF,R,projected,preview,Kyle Bradish,R,0.97,52% hard · 47% break,0.14390236956779173,0.1486702019306464,0.15246377737564853,4.1,0.42614035200000006,thin,Short season sample; Weather not posted; Projected order,16.7% vs RHP last 7; 11.1% vs SI; 101.8 last game; 78 bat,1.812556023280109,1.0445188470207962,0.87,1.1198060558881164,1,0.798,87,87 air · RHB,4,45,.450,1,41,10,20,93.4,56,0.299,28
63,665052,Griffin Conine,MIA,BOS,True,7,RF,L,projected,preview,Sonny Gray,R,0.97,58% hard · 37% break,0.14353619226223646,0.14624517722101926,0.1518429462170359,3.82,0.69588576,fair,Weather not posted; Projected order,30% pull air; 80% ideal AA; 15.6% barrels; 92.5 EV,1.6026186550502497,0.917767085278381,0.92,1.38,1,0.85696,92,92 air · LHB,14,217,.513,1,37,10,15.6,92.5,53.3,0.25,45.9
64,608324,Alex Bregman,CHC,AZ,False,4,3B,R,projected,preview,Eduardo Rodriguez,L,0.81,61% hard · 13% break,0.14189401128526088,0.14447034422644311,0.15028631200680598,4.22,0.69588576,fair,Weather not posted; Projected order,14.6% vs hard; 30% pull air; 90% ideal AA; 20% barrels last 7,0.9510498610342697,1.1005069379095398,1.07,0.9798710134887145,1,1.22,107,107 air · RHB,19,595,.415,3,46,10,5.1,88.1,37.6,0.127,47
65,680777,Ryan Jeffers,MIN,ATH,False,3,DH,R,projected,preview,J.T. Ginn,R,0.95,64% hard · 16% break,0.14134493542950627,0.14387691514707746,0.14973157582763266,4.32,0.69588576,fair,Weather not posted; Projected order,64.3% ideal AA; 117 air; Platoon; #3,1.1971220667559277,0.8614312517064708,1.17,1.2091192724531892,1,0.878058125819135,117,117 air · RHB,10,278,.477,0,38,10,10.9,88.8,39.6,0.183,37
66,694192,Jackson Chourio,MIL,NYM,False,1,LF,R,projected,preview,Robert Stock,R,0.54,79% hard · 10% break,0.14110317827564697,0.14533785317538306,0.14957561334447086,4.52,0.44536688639999994,thin,Starter sample thin; Weather not posted; Projected order,105 last game; 12.9% barrels; xSLG 0.469; Air starter,1.292101904585758,1.0297392429380194,0.97,1.0981167843146877,1,0.8560000000000001,97,97 air · RHB,17,442,.458,0,44,10,12.9,91.8,46.8,0.213,28.7
67,571970,Max Muncy,LAD,ATL,False,4,3B,L,projected,preview,AJ Smith-Shawver,R,0,50% hard · 15% break,0.14098837295338965,0.14520741719274077,0.14926891495739494,4.22,0.44536688639999994,thin,Starter sample thin; Weather not posted; Projected order,101.1 last game; 50% pull air; 13.4% barrels; xSLG 0.480,1.5140793131147259,0.8908388388502908,1.09,1.0515,1,0.8736000000000002,109,109 air · LHB,26,458,.506,3,38,10,13.4,90.6,46.5,0.235,53.9
68,677800,Wilyer Abreu,BOS,MIA,False,3,RF,L,projected,preview,Ryan Gusto,R,1.25,54% hard · 31% break,0.13999131345910634,0.1425240260101488,0.1482106921228287,4.32,0.6784886159999999,fair,Weather not posted; Projected order,20% pull air; 66.7% ideal AA; 12.8% barrels; xSLG 0.481,1.338542511347501,0.9782638740685574,0.92,1.185316170824497,1,0.8826688,92,92 air · LHB,22,564,.460,1,47,10,12.8,89.9,44.2,0.225,36.9
69,680869,Zack Gelof,ATH,MIN,True,3,3B,R,projected,preview,Connor Prielipp,L,1.25,42% hard · 47% break,0.13981233385763506,0.1422205131576293,0.148009734450717,4.32,0.69588576,fair,Weather not posted; Projected order,64.7% ideal AA; 8.3% solid; 117 air; Platoon,1.2003760978553077,0.9568136643836258,1.17,1.1035141923444947,1,0.8468645588806839,117,117 air · RHB,14,312,.459,1,44,10,8.3,88.8,42.2,0.173,38.3
70,703607,Henry Bolte,ATH,MIN,True,1,CF,R,projected,preview,Connor Prielipp,L,1.25,42% hard · 47% break,0.13977267055818568,0.14217764593804538,0.1480786892466652,4.52,0.69588576,fair,Weather not posted; Projected order,111.7 last game; 4× 100+ last 3; 77 bat; 117 air,0.8338938693100979,1.0188639036406535,1.17,1.1770778262899464,1,0.9984495229441165,117,117 air · RHB,6,341,.379,0,46,10,7.1,91.1,47.8,0.116,31.9
71,696285,Jacob Young,WSH,COL,True,9,CF,R,projected,preview,Tanner Gordon,R,1.88,46% hard · 32% break,0.13964242240649638,0.14203687660729447,0.14726547153835615,3.55,0.69588576,fair,Weather not posted; Projected order,15.4% vs RHP last 7; 15.4% vs hard; 20% pull air; 60% ideal AA,0.8728443591650366,1.2981369857068836,1.05,1.177572277837958,1,1.22,105,105 air · RHB,10,400,.398,0,36,10,6.4,88,32,0.133,38.7
72,680776,Jarren Duran,BOS,MIA,False,7,LF,L,projected,preview,Ryan Gusto,R,1.25,54% hard · 31% break,0.13922801502857654,0.14169626839820204,0.14702164406070256,3.82,0.6784886159999999,fair,Weather not posted; Projected order,11.1% vs hard; 105.7 last game; 13.3% barrels last 7; 75.1 bat,1.0737619263466451,1.1221301215820325,0.92,1.1210580900047433,1,1.22,92,92 air · LHB,18,521,.370,2,37,10,9.6,89.7,39.7,0.147,39.7
73,691723,Coby Mayo,BAL,STL,False,4,DH,R,projected,preview,Michael McGreevy,R,1.18,53% hard · 27% break,0.1391074659746121,0.14170163346633868,0.14715851021469825,4.22,0.656496,fair,Weather not posted; Projected order,107.6 last game; 4× 100+ last 3; 44.4% pull air; 55.6% ideal AA,1.455643374202548,1.114230708492224,0.87,0.7523307364198573,1,1.22,87,87 air · RHB,17,345,.434,2,38,10,12.7,92,49,0.213,51.5
74,661531,Brian Serven,ATH,MIN,True,9,C,R,projected,preview,Connor Prielipp,L,1.25,42% hard · 47% break,0.1384516846532191,0.14261448477412964,0.1459395400259843,3.55,0.4020192,thin,Short season sample; Weather not posted; Projected order,103.5 last game; 12.1% barrels; 117 air; Platoon,1.3473759204630462,1.0108862543126238,1.17,1.08,1,1,117,117 air · RHB,4,47,.478,,,,12.1,87.6,33.3,0.198,36.4
75,686469,Vinnie Pasquantino,KC,TOR,False,3,1B,L,projected,preview,Spencer Miles,R,0.56,58% hard · 42% break,0.1379172584807414,0.14017235747121148,0.14588391937561573,4.32,0.69588576,fair,Weather not posted; Projected order,16.7% vs RHP last 7; 12.0% vs hard; 107.7 last game; 19.0% pull air,0.9524375130680909,0.8677556096788038,0.98,1.2397087613244977,1,1.22,98,98 air · LHB,8,370,.379,2,41,10,7.5,89.5,41,0.159,43.2
76,686797,Brooks Lee,MIN,ATH,False,7,3B,S,projected,preview,J.T. Ginn,R,0.95,64% hard · 16% break,0.13772121936771634,0.1399604827199492,0.14533958661011923,3.82,0.69588576,fair,Weather not posted; Projected order,chase vs expand; 71.4% ideal AA; 117 air,0.9434116505137637,0.9308372857539907,1.17,1.1843137442044207,1,1.22,117,117 air · switch,20,508,.432,3,38,10,3.8,87.9,32.8,0.111,42.6
77,690993,Colt Keith,DET,TB,True,4,DH,L,official,preview,Freddy Peralta,R,1.47,53% hard · 25% break,0.13726579120907892,0.13797639155456487,0.14509553078149,4.22,0.97,stable,,12.5% vs RHP last 7; 37.5% pull air; 62.5% ideal AA; 12.5% barrels last 7,0.9668155916705338,1.0324458907103018,0.94,1.0810268863408887,1,1.22,94,94 air · 75°F · cross LF 14 · LHB,9,375,.415,,,,7.3,89.1,42.3,0.155,38
78,701538,Jackson Merrill,SD,PIT,True,5,CF,L,projected,preview,Bubba Chandler,R,0.79,55% hard · 29% break,0.13516053410342752,0.13719295054200686,0.14266996420894232,4.1,0.69588576,fair,Weather not posted; Projected order,18.2% vs RHP last 7; 68.8% ideal AA; 12.5% barrels last 7; xSLG 0.463,1.2630378530104935,0.8334751110751302,0.83,1.42,1,1.0339194690265485,83,83 air · LHB,21,545,.409,2,41,10,11.3,90.7,46.6,0.208,37.8
79,666211,Taylor Trammell,HOU,NYY,False,9,LF,L,projected,preview,Elmer Rodríguez,R,0.53,64% hard · 25% break,0.13493066534660042,0.1384717433533248,0.14202643738255297,3.55,0.42015743999999994,thin,Starter sample thin; Weather not posted; Projected order,16.7% vs RHP last 7; 12.5% barrels last 7; 76.3 bat; 12.3% barrels,1.1836119325295464,0.8549680523113097,1.27,1.2660615507929611,1,1.0059127864005912,127,127 air · LHB,7,214,.376,,,,12.3,88.9,37.7,0.194,46.7
80,693307,Dillon Dingler,DET,TB,True,5,C,R,official,preview,Freddy Peralta,R,1.47,53% hard · 25% break,0.13472685289431816,0.13537128349509353,0.14218604684648198,4.1,0.97,stable,,108.7 last game; 35.7% pull air; 64.3% ideal AA; 9% solid,1.3725726893754984,0.9527161756338917,1.02,1.0515,1,0.8940235200000002,102,102 air · 75°F · cross LF 14 · RHB,26,517,.481,0,42,10,10.2,88.6,42.4,0.209,42.1
81,646240,Rafael Devers,SF,CIN,True,2,1B,L,projected,preview,Nick Lodolo,L,1.56,52% hard · 24% break,0.13471381034057844,0.136710141348086,0.14235220821858793,4.42,0.69588576,fair,Weather not posted; Projected order,17.3% vs FF; 100.8 last game; 15.8% barrels last 7; 10.4% solid,1.427570917705356,1.1891347156231433,0.78,0.7375706081243747,1,1.159,78,78 air · LHB,28,559,.480,4,44,10,11,92.6,50.7,0.216,33
82,691781,Brady House,WSH,COL,True,5,3B,R,projected,preview,Tanner Gordon,R,1.88,46% hard · 32% break,0.13402768324361755,0.13596859030880792,0.14140627376875256,4.1,0.69588576,fair,Weather not posted; Projected order,109 last game; 61.5% ideal AA; Air starter; 18.9% K,1.1580419116462757,1.2068271450146268,1.05,0.9682828074689722,1,0.8891148015873016,105,105 air · RHB,9,269,.386,1,36,10,11.2,89.7,47.4,0.181,33.9
83,687952,Christian Encarnacion-Strand,BAL,STL,False,5,3B,R,projected,preview,Michael McGreevy,R,1.18,53% hard · 27% break,0.13401664056582777,0.1364353980207248,0.1413939618604257,4.1,0.6027948979200001,fair,Weather not posted; Projected order,10.4% vs FF; 111.8 last game; 50% pull air; 60% ideal AA,1.6387312372281944,1.1517485791757602,0.87,0.8233135107380007,1,0.9399577121212123,87,87 air · RHB,7,109,.485,3,40,10,17.6,92.2,40.5,0.29,44.6
84,660670,Ronald Acuña Jr.,ATL,LAD,True,2,RF,R,projected,preview,Roki Sasaki,R,1.63,42% hard · 36% off,0.13322871741116418,0.1351050856519772,0.14069228332709496,4.42,0.69588576,fair,Weather not posted; Projected order,111.9 last game; 75.9 bat; 12.2% barrels; 8.1% solid,1.2937209588844214,1.050226630437874,1.06,0.8998002813684187,1,0.8560000000000001,106,106 air · RHB,13,352,.407,1,43,10,12.2,90.2,45.2,0.217,36.2
85,641355,Cody Bellinger,NYY,HOU,True,4,LF,L,projected,preview,Peter Lambert,R,0.88,52% hard · 25% break,0.13259201771475732,0.13460550380726888,0.1398751770016591,4.22,0.656496,fair,Weather not posted; Projected order,12.6% vs FF; 102 last game; 127 air,0.940488276439905,1.056338853535351,1.27,0.9826818934386026,1,0.9568074679024742,127,127 air · LHB,12,443,.423,1,40,10,6.4,89.1,37.5,0.143,42.1
86,572233,Christian Walker,HOU,NYY,False,6,1B,R,projected,preview,Elmer Rodríguez,R,0.53,64% hard · 25% break,0.1321512961701396,0.13516717888980867,0.13923130912444331,3.96,0.44536688639999994,thin,Starter sample thin; Weather not posted; Projected order,11.8% vs SI; 103.6 last game; 12.0% K,1.1953292814455154,0.9876814403384226,1.09,1.1878967404871439,1,0.8644317841079462,109,109 air · RHB,23,522,.434,1,38,10,9.2,89.2,41,0.159,42.5
87,691783,Jordan Lawlar,AZ,CHC,True,9,CF,R,projected,preview,Matthew Boyd,L,1.38,46% hard · 28% break,0.13214209633842294,0.13525603217387183,0.13893545750584715,3.55,0.42614035200000006,thin,Short season sample; Weather not posted; Projected order,14.3% vs LHP last 7; 10.4% vs hard; 36.4% pull air; 81.8% ideal AA,0.8784349986539928,1.172136151366767,1.07,1.1699843783914243,1,1.22,107,107 air · RHB,2,67,.407,,,,4.8,86.7,23.8,0.117,47.6
88,571448,Nolan Arenado,AZ,CHC,True,6,3B,R,projected,preview,Matthew Boyd,L,1.38,46% hard · 28% break,0.1320086772462425,0.1337864931400854,0.13907276066574548,3.96,0.69588576,fair,Weather not posted; Projected order,56.3% pull air; 75% ideal AA; 18.6% K; Platoon,1.0561984330956555,1.0419435302547568,1.07,1.2867951220280691,1,0.85696,107,107 air · RHB,21,484,.435,3,42,10,6.6,85.1,32,0.126,48.2
89,680574,Matt McLain,CIN,SF,False,6,2B,R,projected,preview,Landen Roupp,R,0.67,53% hard · 26% break,0.13179658181571788,0.13355726507486498,0.13883701166930507,3.96,0.69588576,fair,Weather not posted; Projected order,18.2% vs RHP last 7; 83.3% ideal AA; 16.7% barrels last 7,1.1164769961087957,0.8649253845652415,0.87,1.2631866289463718,1,1.22,87,87 air · RHB,13,405,.351,2,38,10,10.3,88,37.1,0.163,36.7
90,676475,Alec Burleson,STL,BAL,True,3,1B,L,projected,preview,Kyle Bradish,R,0.97,52% hard · 47% break,0.13147599144819255,0.1332107780737336,0.13868512254683213,4.32,0.69588576,fair,Weather not posted; Projected order,92.2 EV; xISO 0.240; Platoon; #3,1.304101891649257,0.9800837671010322,0.87,1.225549866998376,1,0.8240000000000001,87,87 air · LHB,21,556,.487,1,40,10,11.5,92.2,49.9,0.24,48.2
91,694208,Moisés Ballesteros,LAA,CLE,True,3,C,L,projected,preview,Joey Cantillo,L,1.04,40% hard · 35% break,0.12883978272361452,0.13036162180498445,0.13575071000661953,4.32,0.69588576,fair,Weather not posted; Projected order,14.3% vs LHP last 7; 13.8% vs break; 20% pull air; 15% barrels last 7,0.9992139578290059,0.9915385225892219,0.85,1.0534237696912383,1,1.22,85,85 air · LHB,6,258,.325,0,44,10,9,90.7,47.2,0.141,36.5
92,666160,Mickey Moniak,COL,WSH,False,7,DH,L,projected,preview,Matt Waldron,R,1.7,56% hard · 15% break,0.12737603261620076,0.12906613825230429,0.133849314745663,3.82,0.6186424406400001,fair,Weather not posted; Projected order,35.3% pull air; 64.7% ideal AA; 18.3% K,1.3787872459049226,0.991316342622355,1.05,1.0515,1,0.85696,105,105 air · LHB,21,352,.523,2,42,10,10,89.7,42.3,0.188,47.3
93,701678,Hao-Yu Lee,DET,TB,True,9,3B,R,official,preview,Freddy Peralta,R,1.47,53% hard · 25% break,0.126870033621239,0.1273097000012713,0.13311109706853333,3.55,0.97,stable,,112.2 last game; 9.7% solid; Platoon,1.0747248133306826,0.963926216950753,1.02,1.1006941717394823,1,1.22,102,102 air · 75°F · cross LF 14 · RHB,7,246,.428,,,,8.5,89.5,40.3,0.164,30.1
94,596142,Gary Sánchez,MIL,NYM,False,5,DH,R,projected,preview,Robert Stock,R,0.54,79% hard · 10% break,0.12685136346713494,0.1292448813186321,0.13343002485753386,4.1,0.42015743999999994,thin,Starter sample thin; Weather not posted; Projected order,22.2% pull air; 55.6% ideal AA; Air starter; Platoon,1.1417311698774357,1.0358164670642687,0.97,1.2089778102558721,1,0.8355360000000001,97,97 air · RHB,10,232,.429,,,,8.4,88.4,36.4,0.191,43.4
95,660821,Jesús Sánchez,TOR,KC,True,5,DH,L,projected,preview,Randy Dobnak,R,0.39,48% hard · 31% break,0.12669711410779277,0.12838397102529853,0.13325912667284096,4.1,0.6013503359999999,fair,Weather not posted; Projected order,12.6% vs SI; 14.8% K,1.1467354051711185,0.9615370781169557,0.98,1.0602562152942128,1,1,98,98 air · LHB,8,281,.425,,,,11.5,90.8,46.4,0.177,31.8
96,673237,Yainer Diaz,HOU,NYY,False,8,C,R,projected,preview,Elmer Rodríguez,R,0.53,64% hard · 25% break,0.1264964135382291,0.12874238813693117,0.13278806278147948,3.68,0.44536688639999994,thin,Starter sample thin; Weather not posted; Projected order,12.5% vs RHP last 7; 105 last game; 4× 100+ last 3; 27.3% pull air,0.9617724316563044,0.8549680523113097,1.09,1.2493492527353922,1,1.22,109,109 air · RHB,10,262,.422,,,,5.7,88.2,36.4,0.136,37.3
97,694376,Shay Whitcomb,SF,CIN,True,7,3B,R,projected,preview,Nick Lodolo,L,1.56,52% hard · 24% break,0.125769844299635,0.12830206399233857,0.13207437259889784,3.82,0.3424608,thin,Short season sample; Weather not posted; Projected order,11.8% solid; 17.5% K; Platoon,1.2048040698367988,1.130914839210624,0.87,1.08,1,1,87,87 air · RHB,2,31,.300,,,,11.8,86.9,41.2,0.219,23.5
98,701785,Kaelen Culpepper,MIN,ATH,False,6,SS,R,projected,preview,J.T. Ginn,R,0.95,64% hard · 16% break,0.12565539963364825,0.1278570841170138,0.13202953812923618,3.96,0.42614035200000006,thin,Short season sample; Weather not posted; Projected order,100.1 last game; 26.3% pull air; 73.7% ideal AA; 10% solid,0.9933690301303886,0.899812321237656,1.17,1.0035079028315936,1,1.1454775044563281,117,117 air · RHB,2,59,.481,1,38,10,5.1,89.4,35,0.145,42.5
99,687093,Vaughn Grissom,LAA,CLE,True,4,1B,R,projected,preview,Joey Cantillo,L,1.04,40% hard · 35% break,0.1252007220267601,0.12642860523458332,0.1316631372693889,4.22,0.69588576,fair,Weather not posted; Projected order,16.7% vs LHP last 7; 11.1% vs break; 104.9 last game; 15% barrels last 7,0.927495604990038,0.9926988655293651,0.85,1.1167340838321749,1,1.22,85,85 air · RHB,9,350,.390,2,42,10,7.1,87.9,37.6,0.136,41.6
100,807712,Luke Keaschall,MIN,ATH,False,1,RF,R,projected,preview,J.T. Ginn,R,0.95,64% hard · 16% break,0.1250176927133621,0.12623079118792957,0.13159788991881347,4.52,0.69588576,fair,Weather not posted; Projected order,11.8% vs SI; 14.3% barrels last 7; 117 air; #1,0.7251846957226501,1.0173734255383875,1.17,0.9054419047963538,1,1.22,117,117 air · RHB,8,494,.384,1,45,10,3.7,85.2,29.5,0.117,39
101,686611,Dylan Crews,WSH,COL,True,3,RF,R,projected,preview,Tanner Gordon,R,1.88,46% hard · 32% break,0.12381024113021902,0.12492580413768228,0.13017111207028628,4.32,0.69588576,fair,Weather not posted; Projected order,76.5% ideal AA; 9% solid; Air starter; 18.9% K,1.15409179155274,1.1355973323313222,1.05,0.8877765404775981,1,0.8240000000000001,105,105 air · RHB,10,331,.357,0,37,10,10,90.6,43.7,0.184,33.3
102,695681,Christian Moore,LAA,CLE,True,6,2B,R,projected,preview,Joey Cantillo,L,1.04,40% hard · 35% break,0.12317341960060701,0.12522337630449543,0.12928841333211064,3.96,0.3630084480000001,thin,Short season sample; Weather not posted; Projected order,16.7% vs LHP last 7; 100.6 last game; 20% pull air; 60% ideal AA,0.9665404914583592,0.9498950350562738,0.85,1.2188060558881166,1,1.22,85,85 air · RHB,1,39,.278,1,39,10,20,90.7,38.1,0.132,23.8
103,672275,Patrick Bailey,CLE,LAA,False,7,C,S,projected,preview,Grayson Rodriguez,R,1.36,54% hard · 22% break,0.12124397518557777,0.12224608079414045,0.12708590899326752,3.82,0.656496,fair,Weather not posted; Projected order,12.5% vs RHP last 7; 50% pull air; 12.5% barrels last 7; Air starter,0.964868375429182,1.1023118650085904,0.85,1.0693736735003092,1,1.22,85,85 air · switch,7,283,.312,,,,7,90.6,41.7,0.155,34.2
104,694671,Wyatt Langford,TEX,CWS,False,3,LF,R,projected,preview,Sean Burke,R,1.05,60% hard · 38% break,0.12114616557483184,0.12204653001257759,0.1272256454243466,4.32,0.69588576,fair,Weather not posted; Projected order,27.3% pull air; 114 air; #3,1.1192823254960793,0.9018484300509608,1.14,0.9811888496418604,1,0.85696,114,114 air · RHB,15,348,.463,2,45,10,7.1,89.3,39.6,0.157,43.3
105,663886,Tyler Stephenson,CIN,SF,False,4,C,R,projected,preview,Landen Roupp,R,0.67,53% hard · 26% break,0.12048002343873979,0.12132657827839599,0.12644590865554797,4.22,0.69588576,fair,Weather not posted; Projected order,10.4% vs SI; 21.4% pull air; 57.1% ideal AA; 12.4% barrels,1.2673059124112847,0.9177573255110439,0.87,1.1465713123986059,1,0.85696,87,87 air · RHB,12,375,.404,1,37,10,12.4,91.1,45.5,0.205,35.5
106,662139,Daulton Varsho,HOU,NYY,False,5,CF,L,projected,preview,Elmer Rodríguez,R,0.53,64% hard · 25% break,0.1198036854670459,0.12113845004976098,0.12564485432173356,4.1,0.44536688639999994,thin,Starter sample thin; Weather not posted; Projected order,9.3% vs hard; 106.1 last game; 56.3% ideal AA; 12.0% K,0.81701080323163,0.9726759769847118,1.27,0.9924051788517749,1,1.0364638222222222,127,127 air · LHB,9,441,.362,1,39,10,6,86.9,37.8,0.119,37.1
107,573262,Mike Yastrzemski,ATL,LAD,True,7,LF,L,projected,preview,Roki Sasaki,R,1.63,42% hard · 36% off,0.11941830979416326,0.12025770519589074,0.1250790080154229,3.82,0.656496,fair,Weather not posted; Projected order,102.8 last game; 4× 100+ last 3; 10.4% solid; Air starter,1.0354065959312264,1.1716468970697136,1.09,0.8675416617052611,1,1,109,109 air · LHB,9,330,.383,,,,7.1,90.9,44.3,0.134,48.6
108,689414,Liam Hicks,TB,DET,False,4,C,L,official,preview,Troy Melton,R,1,65% hard · 24% break,0.11935758574545932,0.11960146290320062,0.12520855663788338,4.22,0.97,stable,,103.2 last game; Platoon,0.8356585444817823,0.9130260256814058,0.94,1.2085039651330072,1,1.119594,94,94 air · 75°F · cross LF 14 · LHB,17,473,.448,2,37,10,4.1,84.9,27.9,0.1,43.6
109,694203,Denzer Guzman,LAA,CLE,True,8,3B,R,projected,preview,Joey Cantillo,L,1.04,40% hard · 35% break,0.11821906771358098,0.11888298717817625,0.12368530988784962,3.68,0.69588576,fair,Weather not posted; Projected order,28.6% vs LHP last 7; 28.6% pull air; 14.3% barrels last 7,0.8533957323442607,0.9498950350562738,0.85,1.42,1,1.22,85,85 air · RHB,6,212,.357,,,,6.3,86.6,32.6,0.105,42.4
110,814430,Brett Callahan,DET,TB,True,1,LF,L,official,preview,Freddy Peralta,R,1.47,53% hard · 25% break,0.11779503847387662,0.1187478548209775,0.12360922518872762,4.52,0.5060000000000001,thin,Short season sample,101.2 last game; xSLG 0.497; #1,1.067967580068187,0.9658304613481774,0.94,0.8865000000000001,1,1,94,94 air · 75°F · cross LF 14 · LHB,1,22,.579,,,,7.1,89.5,50,0.2,35.7
111,518692,Freddie Freeman,LAD,ATL,False,2,1B,L,projected,preview,AJ Smith-Shawver,R,0,50% hard · 15% break,0.11745025651428764,0.11846460347195376,0.12319080558027197,4.42,0.44536688639999994,thin,Starter sample thin; Weather not posted; Projected order,20–30° last 5; 8.3% solid; xSLG 0.482; 17.5% K,1.05950482860974,0.8934970800570123,1.09,0.9888898950930307,1,0.8693367139959433,109,109 air · LHB,15,550,.458,0,45,10,8.5,89.6,41.8,0.185,32.8
112,686527,Dominic Canzone,SEA,PHI,True,2,RF,L,projected,preview,Jesús Luzardo,L,0.81,43% hard · 38% break,0.11683595610597167,0.11738815064628116,0.12251433565591888,4.42,0.69588576,fair,Weather not posted; Projected order,107 last game; 4× 100+ last 3; 57.9% ideal AA; 12.2% barrels,1.3391939550985847,0.8164690753967153,0.97,0.930110205545807,1,0.8854271400000001,97,97 air · LHB,19,407,.477,0,45,10,12.2,91.2,44.6,0.211,40.6
113,596146,Max Kepler,AZ,CHC,True,5,LF,L,projected,preview,Matthew Boyd,L,1.38,46% hard · 28% break,0.11609431378413988,0.11671068722310585,0.12156623793234317,4.1,0.6008359679999999,fair,Weather not posted; Projected order,18.6% K,0.8944165517081799,1.1316132064863873,1.07,0.9,1,1,107,107 air · LHB,2,131,.322,,,,7.7,88.7,40.7,0.132,41.8
114,695720,Tommy White,ATH,MIN,True,5,1B,R,projected,preview,Connor Prielipp,L,1.25,42% hard · 47% break,0.11605480311765563,0.11661181395902043,0.1215228639434415,4.1,0.6430845312,fair,Weather not posted; Projected order,18.8% vs FF; 101.5 last game; 87.0% ideal AA; 21.7% barrels last 7,0.8716134798113235,1.125255927219966,1.17,0.7355,1,1.15318182,117,117 air · RHB,2,135,.331,2,42,10,9.1,85.5,31.8,0.135,28.2
115,695731,Braden Montgomery,CWS,TEX,True,4,RF,S,projected,preview,MacKenzie Gore,L,1.11,59% hard · 29% break,0.1149363800182526,0.1153351306908309,0.12034638510620778,4.22,0.69588576,fair,Weather not posted; Projected order,103.4 last game; 61.1% ideal AA; 9.1% solid; 112 air,0.8475023277391274,1.006434270320613,1.12,0.7829650091564346,1,1.22,112,112 air · switch,5,265,.371,1,39,10,4.6,89.3,41.7,0.137,36.6
116,605141,Mookie Betts,LAD,ATL,False,3,SS,R,projected,preview,AJ Smith-Shawver,R,0,50% hard · 15% break,0.11481474874229593,0.11547027325065462,0.12025291009290819,4.32,0.44536688639999994,thin,Starter sample thin; Weather not posted; Projected order,107.1 last game; 63.2% ideal AA; 17.5% K; #3,1.0758594108214397,0.8807602675431481,1.06,0.9544730569569351,1,0.9188679770679771,106,106 air · RHB,16,400,.404,1,45,10,7.4,90,37.8,0.151,37.5
117,668904,Royce Lewis,MIN,ATH,False,4,1B,R,projected,preview,J.T. Ginn,R,0.95,64% hard · 16% break,0.1147903251076155,0.1151772777635025,0.12018607937623788,4.22,0.69588576,fair,Weather not posted; Projected order,22.7% pull air; 77.3% ideal AA; 75.2 bat; 117 air,1.1738013358583534,0.9030551977877662,1.17,0.8316644813861669,1,0.8826688,117,117 air · RHB,13,400,.406,0,39,10,11.4,89.9,40.8,0.168,47.5
118,624424,Michael Conforto,CHC,AZ,False,8,DH,L,projected,preview,Eduardo Rodriguez,L,0.81,61% hard · 13% break,0.11478628848799668,0.11517291507401428,0.1199284686904966,3.68,0.69588576,fair,Weather not posted; Projected order,54.5% pull air; 17.3% K,1.3138503350772912,0.9133990550935505,1.07,0.9,1,0.9790578407079645,107,107 air · LHB,12,240,.469,,,,11.3,90.5,41.8,0.193,46.8
119,622268,Donovan Walton,ATH,MIN,True,6,2B,L,projected,preview,Connor Prielipp,L,1.25,42% hard · 47% break,0.11438822838114297,0.1147427004866004,0.11963230928532859,3.96,0.69588576,fair,Weather not posted; Projected order,21.1% pull air; 117 air,0.8471479945077065,0.9828014743589867,1.17,0.9,1,1.1415488215488216,117,117 air · LHB,4,187,.441,,,,4.5,87.6,34.1,0.122,47
