rank,playerId,name,team,opponent,isHome,battingOrder,position,bats,lineupSource,gameStatus,pitcher,pitcherThrows,pitcherHr9,pitcherMixLabel,pHr,pHrRaw,xHr,expectedPa,confidence,confidenceBand,confidenceNotes,reasons,factor_batter,factor_pitcher,factor_park,factor_platoon,factor_weather,factor_form,parkHrFactor,parkAirLabel,season_hr,season_pa,season_slg,recent_hr,recent_pa,recent_games,barrelPct,evAvg,hardHitPct,xIso,pullPct
58,677951,Bobby Witt Jr.,KC,TOR,True,2,SS,R,projected,preview,Jameson Taillon,R,2.79,56% hard · 28% break,0.11035097206521695,0.11317556843520893,0.11467886099384117,3,0.69588576,fair,Weather not posted; Projected order,4S-FB 28%; 21.1% blast; 8.5% solid; 92.2 EV,1.198905019744436,1.3362098580963218,0.97,1.0521140754084017,1,0.9322548028311426,97,97 air · 68° dew · RHB,16,540,.447,0,46,10,11.5,92.2,50.9,0.205,29
59,502671,Paul Goldschmidt,NYY,SD,False,1,1B,R,projected,preview,Walker Buehler,R,1.16,64% hard · 26% break,0.10901991475173586,0.11173699103676105,0.11324061065553359,3,0.69588576,fair,Weather not posted; Projected order,trending +7.9 brl; 107.2 last game; 25% pull air; 68.8% ideal AA,1.2752290621401678,1.036763229204616,0.85,1.0880600111475816,1,1.22,85,85 air · 64° dew · RHB,18,352,.461,,,,10.8,86.8,37.1,0.185,32.1
60,687952,Christian Encarnacion-Strand,BAL,BOS,True,6,3B,R,projected,preview,Ranger Suarez,L,0.58,65% hard · 21% break,0.108395358472475,0.11136651521860697,0.11150362295552707,2,0.65238213888,fair,Weather not posted; Projected order,25% vs LHP last 10; 4S-FB 23%; 30.4% pull air; 56.5% ideal AA,1.5745601293050262,0.9622093686549112,1.07,1.42,1,1.22,107,107 air · 72° dew · RHB,8,141,.508,2,37,10,16.8,91.9,41.1,0.264,44.2
61,673357,Luis Robert Jr.,BAL,BOS,True,3,CF,R,projected,preview,Ranger Suarez,L,0.58,65% hard · 21% break,0.10832213775930477,0.11098284904730527,0.11248721234530612,3,0.69588576,fair,Weather not posted; Projected order,4S-FB 23%; 102.9 last game; 77.2 bat; #3,1.2120879175453685,0.9628372350506942,1.07,1.059,1,1.115311004784689,107,107 air · 72° dew · RHB,11,226,.413,,,,9.5,89.5,39.9,0.179,44.6
62,607043,Brandon Nimmo,TEX,TB,True,4,RF,L,projected,preview,Nick Martinez,R,1.05,64% hard · 9% break,0.10789612019105745,0.1105224186519983,0.11202742921313014,3,0.69588576,fair,Weather not posted; Projected order,18.2% vs RHP last 10; 21.7% pull air; 65.2% ideal AA; 16.6% blast,1.0842398895684937,0.9804158070081943,1.11,1.2314762187302744,1,1.007971395236821,111,111 air · 66° dew · LHB,14,571,.426,1,44,10,10.1,92.3,50.8,0.193,32.3
63,665487,Fernando Tatis Jr.,SD,NYY,True,1,2B,R,projected,preview,Max Fried,L,0.3,63% hard · 25% break,0.10766061582936218,0.11026789073006782,0.11177332192345846,3,0.69588576,fair,Weather not posted; Projected order,4S-FB 19%; 105.6 last game; 7× 100+ last 3; 14.8% barrels last 10,1.241310119697967,0.9091718521097514,0.85,1.2486571412258414,1,1.218048,85,85 air · 64° dew · RHB,19,609,.449,4,45,10,12.6,92.8,53.9,0.189,34.9
64,680869,Zack Gelof,ATH,SEA,False,2,LF,R,projected,preview,Logan Gilbert,R,1.23,46% hard · 32% break,0.10733471774716337,0.10991566726793711,0.11142175427774292,3,0.69588576,fair,Weather not posted; Projected order,4S-FB 40%; tank last game; 66.7% ideal AA; Air starter,1.1943766589384184,1.176742887940744,0.97,0.9584709347996858,1,1.1105756425974027,97,97 air · 56° dew · RHB,16,348,.462,2,45,10,8.8,89.1,42.4,0.177,38
65,682998,Corbin Carroll,AZ,HOU,False,2,RF,L,projected,preview,Cristian Javier,R,1.61,56% hard · 28% break,0.10707505279342283,0.1099910937105778,0.11114169789851713,3,0.6429984422399998,fair,Weather not posted; Projected order,4S-FB 49%; 83.3% ideal AA; 17.9% blast; 75.4 bat,1.183997283944172,1.1546663153402128,1.05,1.2064869130382776,1,0.8388849241748438,105,105 air · 76° dew · LHB,19,593,.470,1,41,10,11.8,91.7,47.4,0.19,43.3
66,596019,Francisco Lindor,NYM,SF,True,1,SS,S,projected,preview,Matt Wilkinson,L,0.77,60% hard · 15% break,0.10684231603695614,0.11145393440441276,0.11089073051793485,3,0.40083019776,thin,Starter sample thin; Weather not posted; Starter outing length thin; Projected order,14.3% vs LHP last 10; 107.6 last game; 20–30° last 5; 23.1% pull air,1.1842227977340034,0.9853682970771553,0.96,1.2571046710885219,1,1.0548132015652176,96,96 air · 68° dew · switch,15,361,.424,3,43,10,9.2,91.1,48,0.199,46.8
67,693307,Dillon Dingler,DET,CLE,False,4,C,R,official,preview,Logan Allen,L,1.88,70% hard · 19% break,0.10547552048620679,0.10857552516882307,0.10941775092795814,3,0.5922432000000001,fair,Starter sample thin; Starter outing length thin,106.8 last game; 66.7% ideal AA; 39.3% sweet; 8.9% solid,1.3295897864195347,1.165915098245414,0.96,0.798091376451078,1,1.1969555000000003,96,96 air · 79°F · cross RF 6 · 72° dew · RHB,26,539,.466,0,39,10,10.3,88.5,42.5,0.206,41.5
68,668227,Randy Arozarena,SEA,ATH,True,1,LF,R,projected,preview,Kade Morris,R,2.45,55% hard · 33% break,0.10515491896196578,0.10951917757706275,0.10907245969440826,3,0.40083019776,thin,Starter sample thin; Weather not posted; Starter outing length thin; Projected order,Sinker 36%; trending +4.5 brl; 103.6 last game; 6× 100+ last 3,1.1116981028189823,1.0924887950450797,0.97,1.003583841227178,1,1.22,97,97 air · 56° dew · RHB,22,576,.467,2,45,10,8,90.7,41.7,0.163,35.6
69,687263,Zach Neto,LAA,PIT,False,1,SS,R,projected,preview,Jared Jones,R,1.49,46% hard · 41% break,0.10491916630997775,0.10730499253054693,0.10881860421142275,3,0.69588576,fair,Weather not posted; Projected order,4S-FB 46%; 35.3% pull air; 58.8% ideal AA; 8.2% solid,1.2477130226842772,1.087123128408222,0.83,1.1134464345551134,1,1.1119270478309236,83,83 air · 75° dew · spray vs wall · RHB,23,603,.431,2,45,10,11.6,89.6,41.1,0.194,48
70,677800,Wilyer Abreu,BOS,BAL,False,4,RF,L,projected,preview,Shane Baz,R,0.63,58% hard · 33% break,0.10483708824662213,0.10721628436925601,0.10873023404873627,3,0.69588576,fair,Weather not posted; Projected order,4S-FB 34%; 100 last game; 21.4% pull air; 64.3% ideal AA,1.293908211444202,0.9725146756972884,1.19,1.0330439112099166,1,0.8998080000000002,119,119 air · 72° dew · LHB,23,603,.468,1,44,10,12.4,89.9,44.1,0.219,36.3
71,662139,Daulton Varsho,HOU,AZ,True,5,CF,L,projected,preview,Merrill Kelly,R,1.65,50% hard · 22% break,0.10456348276950421,0.10692057760179607,0.10843569300269351,3,0.69588576,fair,Weather not posted; Projected order,58.3% ideal AA; Air starter; 15.4% K; Platoon,0.8356806892180626,1.1756661135389532,1.05,1.1067723843306103,1,1.2134817813765182,105,105 air · 76° dew · LHB,10,474,.363,1,43,10,6.5,86.7,37.2,0.122,37.5
72,672640,Otto Lopez,MIA,CHC,True,3,SS,R,projected,preview,Shota Imanaga,L,1.98,48% hard · 33% off,0.10438997990425172,0.10673305953026735,0.10824894524231954,3,0.69588576,fair,Weather not posted; Projected order,18.2% vs LHP last 10; 103.7 last game; 18.6% blast; Air starter,0.8268225484758258,1.2231019741443392,0.92,1.2227799324624982,1,1.2142741935483872,92,92 air · 78° dew · RHB,10,595,.441,1,44,10,6.2,89.1,41.1,0.14,32.6
73,608324,Alex Bregman,CHC,MIA,False,4,3B,R,projected,preview,Janson Junk,R,1.05,39% hard · 43% break,0.10319246348604182,0.10543881018723822,0.1069557089650159,2.9923076923076906,0.69588576,fair,Weather not posted; Projected order,4S-FB 35%; trending +7.0 brl; 105.5 last game; 4× 100+ last 3,1.0189564369571187,1.0694769354777631,0.92,1.1110735173785966,1,1.22,92,92 air · 78° dew · RHB,24,631,.445,5,45,10,5.9,88.2,37.9,0.133,47.7
74,663886,Tyler Stephenson,CIN,MIL,True,5,C,R,projected,preview,Shane Drohan,L,0.82,61% hard · 34% break,0.10277082558046009,0.10496864256701244,0.10650734925825855,3,0.6983999999999999,fair,Projected order,4S-FB 28%; 31.3% pull air; 75% ideal AA; 12.5% barrels last 10,1.2725929919156338,1.0705515927214349,1.23,0.726594548092869,1,1.103336,123,123 air · 95°F · 4 mph · 73° dew · RHB,14,398,.423,2,42,10,12.5,91.2,45.7,0.206,35.9
75,699024,Leo Bernal,STL,COL,False,5,1B,S,projected,preview,Ryan Feltner,R,1.68,42% hard · 40% break,0.10255567390784344,0.10691879717846164,0.10611175129294882,2.7615384615384606,0.3424608,thin,Short season sample; Weather not posted; Projected order,tank last game; 50% sweet; 20% solid; 97.6 EV,1.1313042629987318,1.2210611132420421,1.11,1.03,1,1,111,111 air · 44° dew · switch,1,13,.538,,,,10,97.6,70,0.234,30
76,543510,James McCann,AZ,HOU,False,7,C,R,projected,preview,Cristian Javier,R,1.61,56% hard · 28% break,0.10173788528603231,0.10458948026707104,0.10487364366775866,2.342857142857145,0.568680279552,fair,Weather not posted; Projected order,16.7% vs RHP last 10; tank last game; trending +15.8 brl; 25% barrels last 10,1.0720124417968995,1.1064618744265635,1.01,1.35004241677365,1,1.22,101,101 air · 76° dew · RHB,5,141,.455,,,,9.2,89.8,42.9,0.166,28.6
77,666176,Jo Adell,CLE,DET,True,4,LF,R,projected,preview,Andrew Sears,L,1.35,54% hard · 34% break,0.1016879532898573,0.10544037738248724,0.10534375827498488,3,0.4175314559999999,thin,No established starter; Weather not posted; Projected order,109.5 last game; 56.5% ideal AA; 77.2 bat; 8.5% solid,1.158782244614324,1,0.96,1.38,1,0.8816800000000001,96,96 air · 72° dew · RHB,20,566,.405,0,45,10,9.4,90,44.2,0.188,39.2
78,669221,Sean Murphy,ATL,PHI,False,6,C,R,projected,preview,Cristopher Sánchez,L,0.72,43% hard · 38% off,0.10147568449292632,0.10514513005340853,0.10511577632101698,3,0.42614035200000006,thin,Short season sample; Weather not posted; Projected order,trending +15.4 brl; 106.1 last game; 69.2% ideal AA; 23.1% barrels last 10,1.0409149876606005,0.8185471954952028,1.2,1.08,1,1.22,120,120 air · 71° dew · RHB,3,66,.435,3,38,10,7.7,86.2,38.5,0.136,48.7
79,677649,Ezequiel Duran,TEX,TB,True,1,CF,R,projected,preview,Nick Martinez,R,1.05,64% hard · 9% break,0.10127361828923505,0.10336496460351408,0.10489878556153831,3,0.69588576,fair,Weather not posted; Projected order,tank last game; 14.7% K; #1,0.9604850065374968,0.9701570471246084,1.08,1.0663356969910927,1,1.22,108,108 air · 66° dew · RHB,16,511,.454,2,44,10,6.4,88.8,37.6,0.133,37.9
80,680574,Matt McLain,CIN,MIL,True,8,SS,R,projected,preview,Shane Drohan,L,0.82,61% hard · 34% break,0.100746648741277,0.10278202638489198,0.10433304715615743,3,0.6983999999999999,fair,Projected order,4S-FB 28%; 61.9% ideal AA; 123 air; Platoon,1.071758127904644,1.0132924149395046,1.23,1.1439297850370789,1,0.8487200000000001,123,123 air · 95°F · 4 mph · 73° dew · RHB,13,435,.336,0,41,10,9.6,88.4,37.1,0.156,37.9
81,683737,Michael Busch,CHC,MIA,False,3,1B,L,projected,preview,Janson Junk,R,1.05,39% hard · 43% break,0.09967996237188487,0.1016425764235439,0.10318856138959676,3,0.69588576,fair,Weather not posted; Projected order,18.2% vs RHP last 10; heart vs in-zone; 63.6% ideal AA; 16.1% K,1.047221699138659,1.014315971597038,0.92,1.2568771294046168,1,1.0363580246913582,92,92 air · 78° dew · LHB,17,624,.387,1,45,10,9,88.4,39.8,0.166,38
82,668930,Brice Turang,MIL,CIN,False,2,2B,L,projected,preview,Rhett Lowder,R,1.29,50% hard · 30% break,0.0991406058075108,0.1010470991788428,0.10261021061649733,3,0.6983999999999999,fair,Projected order,16.7% vs RHP last 10; 9.2% solid; Air starter; 17.6% K,1.0140168025972487,1.0070351638906938,1.24,1.276231358716478,1,0.78,124,124 air · 95°F · 4 mph · 73° dew · LHB,17,592,.419,1,47,10,7.4,90.1,41,0.168,28
83,671732,Lawrence Butler,ATH,SEA,False,3,RF,L,projected,preview,Logan Gilbert,R,1.23,46% hard · 32% break,0.0989720957355661,0.10087752976942177,0.10242956499237965,3,0.69588576,fair,Weather not posted; Projected order,4S-FB 40%; trending +3.5 brl; 4× 100+ last 3; Air starter,0.9491977431612797,1.1034925669726772,0.96,1.0246106024167942,1,1.22,96,96 air · 56° dew · LHB,12,450,.371,1,45,10,7.6,89.8,46.7,0.136,34.7
84,680776,Jarren Duran,BOS,BAL,False,7,LF,L,projected,preview,Shane Baz,R,0.63,58% hard · 33% break,0.09850580378830677,0.10037357171321215,0.10150954271638207,2.418181818181818,0.69588576,fair,Weather not posted; Projected order,4S-FB 34%; 106.9 last game; 12.5% barrels last 10; 17.0% blast,1.0979456470680686,0.9236181983858305,1.19,1.190606464057509,1,1.22,119,119 air · 72° dew · LHB,19,549,.362,2,37,10,9.6,90,40.3,0.152,40.1
85,686797,Brooks Lee,MIN,CWS,False,2,3B,S,projected,preview,Erick Fedde,R,1.61,51% hard · 37% break,0.09816859005873832,0.10000911854888161,0.10156850303140752,3,0.69588576,fair,Weather not posted; Projected order,106.2 last game; 61.3% ideal AA; 16.5% K; 115 air,0.9521679507008372,1.0602529651171135,1.15,1.0807746928055528,1,0.987378479532164,115,115 air · 74° dew · switch,22,540,.435,3,44,10,3.8,88.1,33.3,0.116,42.2
86,666018,Jonathan Aranda,TB,TEX,False,4,1B,L,projected,preview,Trevor Williams,R,1.47,57% hard · 33% break,0.09778961951302026,0.10084018875815026,0.10116256376553712,3,0.44536688639999994,thin,Starter sample thin; Weather not posted; Projected order,101.1 last game; 72.7% ideal AA; 39% sweet; 8.1% solid,1.0966408453191294,0.9720881302584172,1.11,1.0207542490915182,1,1.0399991408934708,111,111 air · 66° dew · LHB,17,591,.415,2,42,10,9.7,91.2,46.2,0.184,29.1
87,665052,Griffin Conine,MIA,CHC,True,4,RF,L,projected,preview,Shota Imanaga,L,1.98,48% hard · 33% off,0.09761347351234823,0.09940916082425688,0.10097392136576311,3,0.69588576,fair,Weather not posted; Projected order,4S-FB 41%; 111.7 last game; 23.1% pull air; 40.6% sweet,1.504690903594177,1.3291220489609006,0.92,0.72,1,0.9258496000000002,92,92 air · 78° dew · LHB,14,242,.478,0,36,10,15,91.4,50.4,0.232,45.1
88,682987,Spencer Jones,NYY,SD,False,6,CF,L,projected,preview,Walker Buehler,R,1.16,64% hard · 26% break,0.0974994508594602,0.09928592765488509,0.09999942195741451,2,0.69588576,fair,Weather not posted; Projected order,27.3% vs RHP last 10; 4S-FB 20%; 102.6 last game; 38.9% pull air,1.448038681017506,1.141167454328784,0.84,1.42,1,1.1776988207547172,84,84 air · 64° dew · LHB,9,210,.441,,,,15.9,94.4,57.1,0.214,32.7
89,661531,Brian Serven,ATH,SEA,False,7,C,R,projected,preview,Logan Gilbert,R,1.23,46% hard · 32% break,0.09590017455247,0.09890198577987774,0.09831671885402549,2,0.4020192,thin,Short season sample; Weather not posted; Projected order,4S-FB 40%; 108.6 last game; 77.8% ideal AA; 38.6% sweet,1.341897397266121,1.176742887940744,0.97,1.38,1,1.0911714721586574,97,97 air · 56° dew · RHB,5,63,.500,3,39,10,11.4,88.6,34.1,0.196,36.4
90,694249,Cole Carrigg,COL,STL,True,5,CF,S,projected,preview,Andre Pallante,R,0.66,50% hard · 47% break,0.09417793347671781,0.09569610489746494,0.09729955083898323,3,0.69588576,fair,Weather not posted; Projected order,14.3% vs RHP last 10; trending +6.2 brl; 23.1% pull air; 61.5% ideal AA,0.9208016328497566,0.8254115048706199,1.11,1.118278532066555,1,1.22,111,111 air · 44° dew · switch,6,280,.439,1,40,10,5.3,87.3,34,0.136,45.7
91,666211,Taylor Trammell,HOU,AZ,True,7,RF,L,projected,preview,Merrill Kelly,R,1.65,50% hard · 22% break,0.09400793207481253,0.09551237113032474,0.09662136085210117,2.283870967741933,0.69588576,fair,Weather not posted; Projected order,12.5% vs RHP last 10; 4S-FB 27%; 76.4 bat; 12.1% barrels,1.1331577320884412,1.2662481136078518,1.05,1.2166466607753903,1,0.9636307651292988,105,105 air · 76° dew · LHB,7,238,.365,,,,12.1,88.3,37.1,0.185,45.7
92,695336,Thomas Saggese,STL,COL,False,7,SS,R,projected,preview,Ryan Feltner,R,1.68,42% hard · 40% break,0.09375434825334146,0.0956605315103064,0.09606129116858542,2,0.5888484864000001,fair,Weather not posted; Projected order,12.5% vs RHP last 10; 23.5% vs hard; trending +14.6 brl; 104.7 last game,1.2750419199342375,1.2600239466243268,1.11,1.003237194828134,1,1.22,111,111 air · 44° dew · RHB,4,100,.418,,,,12.7,88.6,38.1,0.206,36.5
93,663993,Nathaniel Lowe,CLE,DET,True,5,1B,L,official,preview,Keider Montero,R,0.91,53% hard · 33% break,0.0937035379451574,0.09418099286746073,0.09679290689209663,3,0.97,stable,,39% sweet; 16.5% K; Platoon,1.1372304680282375,0.9838263870119717,1,1.1650818035539874,1,0.8597749437359339,100,100 air · 79°F · cross RF 6 · 72° dew · LHB,15,373,.451,1,43,10,8.6,89.1,40.6,0.168,36.1
94,605137,Josh Bell,MIN,CWS,False,5,DH,S,projected,preview,Erick Fedde,R,1.61,51% hard · 37% break,0.09366302245894007,0.09513960042174885,0.09674964544320341,3,0.69588576,fair,Weather not posted; Projected order,111.7 last game; 4× 100+ last 3; 21.7% pull air; 78.3% ideal AA,1.0907016697266507,1.1113806693827089,1.15,0.8657556939779063,1,0.9444556160000002,115,115 air · 74° dew · switch,17,547,.417,0,44,10,9.3,89.8,41.6,0.181,41.9
95,701785,Kaelen Culpepper,MIN,CWS,False,8,SS,R,projected,preview,Erick Fedde,R,1.61,51% hard · 37% break,0.09337271841982916,0.0953129310974341,0.09643970357302067,3,0.57025327104,fair,Weather not posted; Projected order,75% ideal AA; 8.1% solid; 16.5% K; 117 air,0.9697706257638514,1.097882376150249,1.17,0.9554308567313543,1,0.960621589688507,117,117 air · 74° dew · RHB,3,88,.463,1,41,10,4.9,87.4,32.3,0.15,38.7
96,677594,Julio Rodríguez,SEA,ATH,True,3,CF,R,projected,preview,Kade Morris,R,2.45,55% hard · 33% break,0.09310105912164161,0.09569831231206849,0.09614972760054474,3,0.40083019776,thin,Starter sample thin; Weather not posted; Starter outing length thin; Projected order,Sinker 36%; 107.3 last game; 4× 100+ last 3; 17.4% blast,1.1491864845255253,1.056662298705102,0.97,0.9463492172051828,1,1.032609764038232,97,97 air · 56° dew · RHB,20,566,.402,1,45,10,9.3,90,43.3,0.182,39
97,690993,Colt Keith,DET,CLE,False,3,1B,L,projected,preview,Foster Griffin,L,1.34,59% hard · 24% break,0.09236680242503226,0.09388041369096589,0.09536625318955805,3,0.656496,fair,Weather not posted; Projected order,trending +3.7 brl; 106.6 last game; 77.8% ideal AA; 18.0% blast,0.9700833835458155,1.090211115880698,0.96,0.9,1,1.22,96,96 air · 72° dew · LHB,9,391,.402,,,,7.4,89,42,0.152,38.5
98,592885,Christian Yelich,MIL,CIN,False,6,DH,L,projected,preview,Rhett Lowder,R,1.29,50% hard · 30% break,0.09210261604262499,0.09344431368520567,0.09481490333049546,2.5481481481481474,0.6983999999999999,fair,Projected order,102.5 last game; 18.2% pull air; 72.7% ideal AA; Air starter,0.9902290673849343,1.0975452478767729,1.24,0.947488855336575,1,1.1220143737373738,124,124 air · 95°F · 4 mph · 73° dew · LHB,10,431,.391,1,38,10,9.9,89.2,43.4,0.159,35
99,668804,Bryan Reynolds,PIT,LAA,True,3,RF,S,projected,preview,Ryan Johnson,R,1.99,57% hard · 20% break,0.0917182267348749,0.09303770808029788,0.0946745544232016,3,0.69588576,fair,Weather not posted; Projected order,tank last game; 7× 100+ last 3; 20–30° last 5; 64% ideal AA,1.098445023220038,1.1853028655689386,0.89,1.0409104922539587,1,0.910445090909091,89,89 air · 75° dew · switch,15,616,.418,0,47,10,11,90.8,47.4,0.191,38.2
100,664983,Jake McCarthy,COL,STL,True,1,LF,L,projected,preview,Andre Pallante,R,0.66,50% hard · 47% break,0.09114458036111991,0.09241772372678625,0.09406304130307608,3,0.69588576,fair,Weather not posted; Projected order,103.9 last game; 25.7% pull air; 62.9% ideal AA; 39.1% sweet,0.8724814812100459,0.8791140281655181,1.11,1.0592440855330008,1,1.2042171428571433,111,111 air · 44° dew · LHB,14,500,.481,1,48,10,5.2,85.3,28,0.132,38.1
101,671218,Heliot Ramos,NYY,SD,False,3,RF,R,projected,preview,Walker Buehler,R,1.16,64% hard · 26% break,0.090917234069316,0.09230165431914694,0.09382075894126662,3,0.656496,fair,Weather not posted; Projected order,trending +11.2 brl; 112.2 last game; 5× 100+ last 3; 75% ideal AA,1.1790873265747401,1.0308950658743223,0.85,0.8597586628262197,1,1.22,85,85 air · 64° dew · RHB,10,383,.395,,,,13.8,92.3,50,0.186,33.6
102,700250,Ben Rice,NYY,SD,False,4,DH,L,projected,preview,Walker Buehler,R,1.16,64% hard · 26% break,0.09013845364061926,0.09133032414945219,0.09235477765337129,2.0848484848484823,0.69588576,fair,Weather not posted; Projected order,13.3% vs RHP last 10; 4S-FB 20%; 104.1 last game; 24.1% pull air,1.6022841877206713,1.0555559358874422,0.84,1.3932306850514333,1,0.9566999302325581,84,84 air · 64° dew · LHB,35,577,.518,1,46,10,14.4,91.9,48.6,0.243,45.8
103,665953,Andrés Chaparro,WSH,LAD,False,5,3B,R,projected,preview,Blake Snell,L,0,49% hard · 33% break,0.09006966611356536,0.09206916936800846,0.09251326556755973,2.3454545454545475,0.44536688639999994,thin,Starter sample thin; Weather not posted; Projected order,4S-FB 49%; 29.4% pull air; 66.7% ideal AA; 13.6% barrels,1.3960081878133228,0.9121897466743533,1.02,1.215959326176137,1,1.0089758823529411,102,102 air · 60° dew · RHB,9,176,.500,1,36,10,13.6,89.5,45.5,0.221,50.9
104,665489,Vladimir Guerrero Jr.,TOR,KC,False,3,1B,R,projected,preview,Daniel Lynch IV,L,0.73,47% hard · 29% break,0.08992359357620075,0.0911621903603761,0.09276231262499302,3,0.6750091871999999,fair,Weather not posted; Projected order,33.3% vs LHP last 10; tank last game; 5× 100+ last 3; 76.3 bat,0.7977994063664466,0.9110540329904786,0.97,1.3997044697149175,1,1.0756772278074866,97,97 air · 68° dew · RHB,8,533,.357,1,42,10,6.8,90.2,43.2,0.119,35.2
105,641680,Jonah Heim,ATH,SEA,False,4,DH,S,projected,preview,Logan Gilbert,R,1.23,46% hard · 32% break,0.08982181319833438,0.09098810614043629,0.09265393757790885,3,0.69588576,fair,Weather not posted; Projected order,105 last game; Air starter,1.0420187081862746,0.9842387810210396,0.97,0.9177281611263389,1,1.159,97,97 air · 56° dew · switch,13,337,.396,2,39,10,6.8,87.9,33.2,0.147,40.4
106,669242,Tommy Edman,LAD,WSH,True,1,CF,S,projected,preview,Jackson Kent,L,0.47,47% hard · 32% break,0.08927614702223294,0.0913126967933342,0.09207305370812702,3,0.40083019776,thin,Starter sample thin; Weather not posted; Starter outing length thin; Projected order,59.3% ideal AA; Platoon; #1,0.8343940573276967,0.9068345946699992,1.06,1.087818110937848,1,1.22,106,106 air · 60° dew · switch,5,247,.411,1,48,10,5.8,88.3,35.7,0.11,41.5
107,687551,Drew Gilbert,SF,NYM,False,1,RF,L,projected,preview,Nolan McLean,R,0.87,64% hard · 30% break,0.08910881545333316,0.09021751389717625,0.09189496892476545,3,0.69588576,fair,Weather not posted; Projected order,4S-FB 20%; trending +5.8 brl; 107 last game; 61.1% ideal AA,0.8479060907534013,0.9575765334624784,0.96,1.0970881719863599,1,1.22,96,96 air · 68° dew · LHB,8,350,.376,,,,5.3,86.6,35.4,0.132,43.9
108,800050,Chase DeLauter,CLE,DET,True,2,RF,L,official,preview,Keider Montero,R,0.91,53% hard · 33% break,0.08887341323157988,0.08922498556848935,0.09164447598853898,3,0.97,stable,,107.6 last game; 5× 100+ last 3; 18.3% blast; 16.5% K,0.9335332561828098,0.9637399477296145,1,1.0356822126962992,1,1.0992068342602894,100,100 air · 79°F · cross RF 6 · 72° dew · LHB,13,493,.455,0,36,10,6.2,91.3,45.5,0.148,37.3
109,624424,Michael Conforto,CHC,MIA,False,8,DH,L,projected,preview,Janson Junk,R,1.05,39% hard · 43% break,0.08882693791526852,0.09002506306350455,0.09089229001113552,2,0.656496,fair,Weather not posted; Projected order,12.5% vs RHP last 10; 4S-FB 35%; tank last game; 37.5% pull air,1.3549341664368253,1.0790995621997037,0.92,1.2770434292310167,1,1.149274814229249,92,92 air · 78° dew · LHB,13,249,.472,,,,11.5,90.5,41.9,0.2,46.6
110,668939,Adley Rutschman,BOS,BAL,False,3,C,S,projected,preview,Shane Baz,R,0.63,58% hard · 33% break,0.08806081041503133,0.08919065538190885,0.09078011177578016,3,0.656496,fair,Weather not posted; Projected order,4S-FB 34%; 66.7% ideal AA; 40.2% sweet; 113 air,1.043239922046514,0.967006633838477,1.13,1.0896777952343546,1,0.8240000000000001,113,113 air · 72° dew · switch,11,347,.421,3,36,10,7.1,88.7,40.6,0.163,37.8
111,701678,Hao-Yu Lee,DET,CLE,False,3,2B,R,official,preview,Logan Allen,L,1.88,70% hard · 19% break,0.08760031951302649,0.08885886233729712,0.09029051631561724,3,0.5922432000000001,fair,Starter sample thin; Starter outing length thin,103.6 last game; 57.9% ideal AA; 9.9% solid; Air starter,1.081253715425879,1.1582002507880822,0.96,0.7451544059364197,1,1.1355197650663942,96,96 air · 79°F · cross RF 6 · 72° dew · RHB,8,274,.423,1,41,10,8.9,89.7,41.1,0.167,28.1
112,547180,Bryce Harper,PHI,ATL,True,3,DH,L,projected,preview,Chris Sale,L,0.5,50% hard · 39% break,0.08732293716301656,0.08828737601445114,0.08999568197369023,3,0.69588576,fair,Weather not posted; Projected order,4S-FB 41%; 25% pull air; 16.6% blast; 38.1% sweet,1.3152097104091625,0.9403500420435749,1.23,0.7015970412024386,1,0.9429378947368423,123,123 air · 71° dew · LHB,27,599,.509,1,44,10,11.2,90.4,44.5,0.226,38.4
113,671976,Tristan Peters,CWS,MIN,True,8,CF,L,projected,preview,Zebby Matthews,R,1.53,53% hard · 34% break,0.08547496863532884,0.08629013237208538,0.08738395764892615,2,0.69588576,fair,Weather not posted; Projected order,4S-FB 36%; tank last game; trending +3.6 brl; 33.3% pull air,0.9464851292477481,1.2472218751091626,1.13,1.1311480028500653,1,1.22,113,113 air · 74° dew · LHB,12,423,.466,3,36,10,5.9,87.5,33.2,0.143,51
114,813841,Jonah Cox,SF,NYM,False,4,CF,R,projected,preview,Nolan McLean,R,0.87,64% hard · 30% break,0.0847100952419502,0.08574161091206844,0.08722137571822619,3,0.5578564608,fair,Weather not posted; Projected order,Sinker 33%; 13.3% barrels last 10; 41.5% sweet; 12.2% barrels,1.266127676774334,1.018490868083056,0.96,0.8362442932396841,1,0.925951950254381,96,96 air · 68° dew · RHB,4,80,.528,,,,12.2,90.6,43.9,0.186,22
115,701678,Hao-Yu Lee,DET,CLE,False,2,2B,R,projected,preview,Foster Griffin,L,1.34,59% hard · 24% break,0.08445607074032266,0.08518892999091321,0.08695193514926824,3,0.69588576,fair,Weather not posted; Projected order,103.6 last game; 57.9% ideal AA; 9.9% solid; #2,1.081253715425879,1.0797409456258626,0.96,0.7451544059364197,1,1.1355197650663942,96,96 air · 72° dew · RHB,8,274,.423,1,41,10,8.9,89.7,41.1,0.167,28.1
