rank,playerId,name,team,opponent,isHome,battingOrder,position,bats,lineupSource,gameStatus,pitcher,pitcherThrows,pitcherHr9,pitcherMixLabel,pHr,pHrRaw,xHr,expectedPa,confidence,confidenceBand,confidenceNotes,reasons,factor_batter,factor_pitcher,factor_park,factor_platoon,factor_weather,factor_form,parkHrFactor,parkAirLabel,season_hr,season_pa,season_slg,recent_hr,recent_pa,recent_games,barrelPct,evAvg,hardHitPct,xIso,pullPct
58,664983,Jake McCarthy,COL,ATL,False,1,DH,L,projected,preview,Grant Holmes,R,1.38,49% hard · 44% break,0.10313098907885604,0.1052417968837257,0.10689456727703206,3,0.69588576,fair,Weather not posted; Projected order,104.6 last game; 19.4% pull air; 58.1% ideal AA; 38.7% sweet,0.8548117303036107,1.0915550441253459,1.1,1.0742844481353608,1,1.22,110,110 air · 70° dew · LHB,13,471,.475,0,45,10,5,84.9,27.3,0.128,38.1
59,680869,Zack Gelof,ATH,BAL,True,2,LF,R,projected,preview,Brandon Young,R,1.17,54% hard · 27% break,0.1029784603371606,0.1050769471825187,0.10673056833097072,3,0.69588576,fair,Weather not posted; Projected order,4S-FB 40%; 69.6% ideal AA; 8.1% solid; 18.7% K,1.157382993103718,1.1357283172611854,1.17,1.0858720358579101,1,0.8034,117,117 air · 56° dew · RHB,14,316,.453,0,43,10,8.1,88.9,42.4,0.171,38.1
60,553993,Eugenio Suárez,CIN,CHC,False,5,DH,R,projected,preview,David Peterson,L,0.91,54% hard · 33% break,0.10278857463137514,0.10487172289813618,0.10652642914275023,3,0.69588576,fair,Weather not posted; Projected order,4S-FB 24%; 100.5 last game; 58.8% ideal AA; Platoon,1.239332869952315,1.0191111075925439,1.02,1.1997756909286106,1,0.8652000000000001,102,102 air · 61° dew · RHB,19,410,.410,1,39,10,10.6,88.6,34.8,0.147,49.3
61,682928,CJ Abrams,WSH,MIA,True,1,DH,L,projected,preview,Eury Pérez,R,0.92,55% hard · 36% break,0.10197307885178783,0.1039903530388806,0.10565004672911726,3,0.69588576,fair,Weather not posted; Projected order,103.7 last game; 76.5% ideal AA; Platoon; #1,1.3197393688577295,0.9385096589798032,1.06,1.1607559946552524,1,0.8652000000000001,106,106 air · 71° dew · LHB,29,552,.519,0,44,10,9.9,89.4,41,0.186,44.1
62,695681,Christian Moore,LAA,PHI,True,4,2B,R,projected,preview,Andrew Painter,R,1.66,42% hard · 42% break,0.10196257840212203,0.10547317045463167,0.10563876575419007,3,0.42614035200000006,thin,Short season sample; Weather not posted; Projected order,4S-FB 32%; 101.1 last game; 27.3% barrels last 10; 19% barrels,1.2477507944219224,1.2288415095860805,0.85,0.9,1,1.1510652631578948,85,85 air · 67° dew · RHB,1,43,.270,1,39,10,19,91.2,40.9,0.13,22.7
63,694249,Cole Carrigg,COL,ATL,False,2,CF,S,projected,preview,Grant Holmes,R,1.38,49% hard · 44% break,0.10114542171635404,0.10309583945434886,0.10476113728656111,3,0.69588576,fair,Weather not posted; Projected order,101 last game; 60% ideal AA; 9.4% solid; 18.9% K,0.923396069486035,1.04996444095974,1.09,1.0080045397950212,1,1.22,109,109 air · 70° dew · switch,6,259,.448,1,46,10,5.3,86.8,32.9,0.131,47.6
64,687263,Zach Neto,LAA,PHI,True,1,SS,R,projected,preview,Andrew Painter,R,1.66,42% hard · 42% break,0.10081100782695582,0.10273441229554592,0.10440212925387238,3,0.69588576,fair,Weather not posted; Projected order,4S-FB 32%; tank last game; 35.3% pull air; #1,1.2428561047180384,1.1375249426519147,0.85,0.9901346874544126,1,1.0858370370370372,85,85 air · 67° dew · RHB,22,581,.432,2,45,10,11.7,89.6,40.9,0.195,47.8
65,642350,Jose Siri,LAA,PHI,True,5,LF,R,projected,preview,Andrew Painter,R,1.66,42% hard · 42% break,0.09983697826349902,0.10168170261789544,0.10335697256788767,3,0.69588576,fair,Weather not posted; Projected order,4S-FB 32%; 15.4% barrels last 10; 14.2% barrels; 9.3% solid,1.3571611782081756,1.2176984426445951,0.85,0.8691295854135013,1,1.0401669274908711,85,85 air · 67° dew · RHB,7,178,.425,,,,14.2,88.8,40.6,0.223,42.1
66,663757,Trent Grisham,NYY,BOS,True,1,CF,L,projected,preview,Patrick Sandoval,L,1.13,41% hard · 35% break,0.09975901149213096,0.10192132165712042,0.10327334498075313,3,0.62908072704,fair,Weather not posted; Projected order,Changeup 25%; 75% ideal AA; 18.8% blast; 11.7% solid,1.259773693504124,1.0097646740452253,1.22,0.8808452073055126,1,0.9326423200859291,122,122 air · 67° dew · LHB,18,457,.412,2,46,10,9.8,90.8,46.4,0.19,45.4
67,805808,Kevin McGonigle,DET,LAD,True,2,SS,L,projected,preview,Tarik Skubal,L,0.9,56% hard · 18% break,0.09929917269961826,0.1011004542215097,0.102780217558615,3,0.69588576,fair,Weather not posted; Projected order,22.2% vs LHP last 10; 55.2% ideal AA; 13.8% barrels last 10; #2,0.9649225331424658,0.8906820555655308,0.97,1.2367099955631171,1,1.22,97,97 air · 56° dew · LHB,14,581,.423,2,45,10,7.2,88.1,36.8,0.17,37.5
68,621438,Tyrone Taylor,CHC,CIN,True,6,LF,R,projected,preview,Rhett Lowder,R,1.26,50% hard · 30% break,0.09863316497445801,0.10056119448306744,0.10183180228042851,2.646153846153844,0.656496,fair,Weather not posted; Projected order,Sinker 29%; 44.4% pull air; 66.7% ideal AA; Air starter,1.2555351962119519,1.1350726327615555,1.02,1.220639258365778,1,0.85696,102,102 air · 61° dew · RHB,10,196,.483,,,,9.7,86.9,34.7,0.183,53.5
69,694374,Tim Tawa,AZ,SF,False,6,1B,R,projected,preview,Blade Tidwell,R,0.55,45% hard · 49% break,0.09718041115311815,0.09952438409513809,0.10051024042827661,3,0.532978903584,fair,Weather not posted; Starter outing length thin; Projected order,25% vs RHP last 10; 68% ideal AA; 16% barrels last 10,1.08754387710295,0.8520379685007722,0.78,1.42,1,1.19377,78,78 air · 57° dew · RHB,8,252,.395,1,40,10,9.2,90.9,45.1,0.163,38.3
70,805811,Bryce Eldridge,SF,AZ,True,3,DH,L,projected,preview,Kohl Drake,L,1.62,57% hard · 26% break,0.09716502820867201,0.10012107006624771,0.10049377259899939,3,0.40083019776,thin,Starter sample thin; Weather not posted; Starter outing length thin; Projected order,12.5% vs LHP last 10; 29.4% pull air; 70.6% ideal AA; 19.0% blast,1.2760720509368806,1.2658950654778898,0.78,1.146092081116058,1,0.85696,78,78 air · 57° dew · LHB,14,360,.436,2,42,10,11.5,92.5,52.1,0.209,39.7
71,672515,Gabriel Moreno,AZ,SF,False,3,C,R,projected,preview,Blade Tidwell,R,0.55,45% hard · 49% break,0.09507999238798519,0.09717999979753766,0.09826341801230842,3,0.532978903584,fair,Weather not posted; Starter outing length thin; Projected order,21.4% vs RHP last 10; 4S-FB 32%; tank last game; 20% barrels last 10,0.981966702124994,0.9954459039963706,0.78,1.3323735125132572,1,1.159,78,78 air · 57° dew · RHB,11,439,.471,3,43,10,8.2,89.4,43.1,0.167,35.9
72,687093,Vaughn Grissom,LAA,PHI,True,3,1B,R,projected,preview,Andrew Painter,R,1.66,42% hard · 42% break,0.09383709831992039,0.09519716465486838,0.0969355285370107,3,0.69588576,fair,Weather not posted; Projected order,18.5% pull air; #3,0.9186482311222962,1.1199681625189526,0.85,1.0662128456226188,1,1.22,85,85 air · 67° dew · RHB,9,354,.389,2,42,10,6.9,87.8,37.1,0.135,41.3
73,699302,Héctor Rodríguez,CIN,CHC,False,1,RF,L,projected,preview,David Peterson,L,0.91,54% hard · 33% break,0.09331305126884218,0.09560722405876965,0.09637600839064087,3,0.42614035200000006,thin,Short season sample; Weather not posted; Projected order,115.2 last game; 4× 100+ last 3; 55.6% ideal AA; 22.2% barrels last 10,1.1332109778606339,0.9226091471709253,1.02,0.9,1,1.19377,102,102 air · 61° dew · LHB,3,55,.440,3,36,10,10.5,88.4,31.6,0.182,39.5
74,673548,Seiya Suzuki,CHC,CIN,True,2,RF,R,projected,preview,Rhett Lowder,R,1.26,50% hard · 30% break,0.09180367920754873,0.09299949010922504,0.09476566969775724,3,0.69588576,fair,Weather not posted; Projected order,Slider 27%; Air starter; 17.4% K; #2,1.2105976677199568,1.1632160053193545,1.02,0.924433344186383,1,0.8240000000000001,102,102 air · 61° dew · RHB,22,511,.478,1,47,10,10.2,88.3,38.1,0.174,42.2
75,691723,Coby Mayo,BAL,ATH,False,7,1B,R,projected,preview,,,,,0.09074073948798862,0.09270090908779671,0.09289826122253109,2,0.4175314559999999,thin,No established starter; Weather not posted; Projected order,111.2 last game; 4× 100+ last 3; 68.8% ideal AA; 25% barrels last 10,1.4473300902169335,1,1.17,1,1,1.22,117,117 air · 56° dew · RHB,18,349,.441,3,38,10,13,92,49,0.219,51
76,666176,Jo Adell,CLE,KC,True,4,RF,R,projected,preview,Michael Wacha,R,1.22,56% hard · 19% break,0.09053992619844173,0.0916336537190795,0.09341875204063732,3,0.69588576,fair,Weather not posted; Projected order,Changeup 25%; 4× 100+ last 3; 21.7% pull air; 65.2% ideal AA,1.1910624248501194,1.1427595416203582,0.95,0.7818193387539263,1,1.0559325934914507,95,95 air · 55° dew · RHB,20,541,.404,2,43,10,9.8,90.4,45.4,0.194,38.8
77,668227,Randy Arozarena,SEA,TOR,False,2,LF,R,projected,preview,Dylan Cease,R,0.56,45% hard · 43% break,0.08958555393096214,0.09060218921353469,0.09240240147345624,3,0.69588576,fair,Weather not posted; Projected order,4S-FB 37%; 70.8% ideal AA; 8.2% solid; #2,1.0828633475626763,0.8756986948635102,0.98,1.031533809699448,1,1.0927700831024931,98,98 air · RHB,20,544,.460,4,47,10,7.6,90.7,42.3,0.157,33.8
78,694671,Wyatt Langford,TEX,MIL,False,3,LF,R,projected,preview,Logan Henderson,R,1.3,64% hard · 3% break,0.08937745219841506,0.09040631609548799,0.09218087965128652,3,0.68475158784,fair,Weather not posted; Projected order,28.6% pull air; 60.7% ideal AA; 116 air; #3,1.0990630028457622,0.9804377294526959,1.16,0.9744068483481956,1,0.85696,116,116 air · 59° dew · RHB,15,353,.467,1,46,10,7,89.4,39.7,0.156,43
79,596019,Francisco Lindor,NYM,HOU,True,2,SS,S,projected,preview,Hunter Brown,R,1.21,63% hard · 28% break,0.08872179117471914,0.08966865347005681,0.09148315687935205,3,0.69588576,fair,Weather not posted; Projected order,Sinker 30%; 76% ideal AA; #2,1.1709142236209473,1.0098375570934093,0.96,1.0313654159124879,1,0.8794615384615384,96,96 air · 69° dew · switch,13,334,.419,1,42,10,9.5,91,46.8,0.203,46.4
80,683002,Gunnar Henderson,BAL,ATH,False,3,SS,L,projected,preview,,,,,0.08835251144110441,0.08997199107884724,0.09109033455338655,3,0.4175314559999999,thin,No established starter; Weather not posted; Projected order,102 last game; 63.0% ideal AA; 117 air; #3,1.0228611502692961,1,1.17,1,1,0.8652000000000001,117,117 air · 56° dew · LHB,20,601,.391,0,43,10,6.9,89.7,44.2,0.151,43.5
81,645277,Ozzie Albies,ATL,COL,True,2,2B,S,projected,preview,Tomoyuki Sugano,R,1.92,51% hard · 27% break,0.08833330615588296,0.08924878742666931,0.09106990778090074,3,0.69588576,fair,Weather not posted; Projected order,107.2 last game; 24.1% pull air; 62.1% ideal AA; Air starter,0.919950421000034,1.2398009429308972,1.09,0.8961836023235343,1,0.9169472000000002,109,109 air · 70° dew · switch,20,571,.418,0,41,10,4.1,86.9,27.9,0.126,45.5
82,682998,Corbin Carroll,AZ,SF,False,2,RF,L,projected,preview,Blade Tidwell,R,0.55,45% hard · 49% break,0.08820199337043891,0.08950311499565111,0.09093025097521579,3,0.532978903584,fair,Weather not posted; Starter outing length thin; Projected order,4S-FB 32%; 20–30° last 5; 75% ideal AA; 12.5% barrels last 10,1.1942158389922979,0.9660521434563707,0.78,1.0532094857836631,1,1.0830501522401044,78,78 air · 57° dew · LHB,18,567,.481,0,41,10,12.1,91.7,48.8,0.194,43.9
83,701785,Kaelen Culpepper,MIN,CWS,True,8,SS,R,projected,preview,Luis Castillo,R,1.6,61% hard · 25% break,0.0872027532936937,0.08863760926287967,0.08919153580867101,2,0.42614035200000006,thin,Short season sample; Weather not posted; Projected order,12.5% vs RHP last 10; 4S-FB 43%; tank last game; 24% pull air,1.1466707137307894,1.24792438802316,0.88,1.264766186684411,1,1.204571943661972,88,88 air · 57° dew · RHB,3,63,.526,2,38,10,7.1,89.6,34.9,0.188,41.9
84,814430,Brett Callahan,DET,LAD,True,1,LF,L,projected,preview,Tarik Skubal,L,0.9,56% hard · 18% break,0.08706601654227968,0.0886324206133492,0.08972265003171565,3,0.3630084480000001,thin,Short season sample; Weather not posted; Projected order,4S-FB 36%; 41.2% sweet; xSLG 0.469; #1,1.0423373546279757,1.0307077091561252,0.97,0.9,1,1.0767554048964219,97,97 air · 56° dew · LHB,1,26,.522,,,,5.9,90,47.1,0.178,35.3
85,665052,Griffin Conine,MIA,WSH,False,2,1B,L,projected,preview,Jackson Kent,L,0.73,44% hard · 33% break,0.08676449323952326,0.08819589469531852,0.08940228373156633,3,0.40083019776,thin,Starter sample thin; Weather not posted; Starter outing length thin; Projected order,4S-FB 41%; 82.4% ideal AA; 40% sweet; 15.2% barrels,1.553616717501223,1.0544649896445764,1.06,0.7,1,0.8240000000000001,106,106 air · 71° dew · LHB,14,222,.500,1,37,10,15.2,92,52,0.244,45.6
86,663993,Nathaniel Lowe,CLE,KC,True,5,1B,L,projected,preview,Michael Wacha,R,1.22,56% hard · 19% break,0.0867259742876429,0.0875116185804925,0.08936136270724293,3,0.69588576,fair,Weather not posted; Projected order,110 last game; 4× 100+ last 3,1.1430914087418147,1.0107981930053367,0.95,1.0216442135816222,1,0.8816800000000001,95,95 air · 55° dew · LHB,14,349,.465,0,44,10,8.7,89.2,41.7,0.171,36.6
87,666211,Taylor Trammell,HOU,NYM,False,8,LF,L,projected,preview,Christian Scott,R,1.01,68% hard · 29% break,0.08545323488646853,0.08613606989592448,0.08736123105952753,2,0.69588576,fair,Weather not posted; Projected order,16.7% vs RHP last 10; 4S-FB 48%; 108.6 last game; 14.3% barrels last 10,1.1592554480710384,1.0692545397054514,0.96,1.3413803339189654,1,1.1464285714285714,96,96 air · 69° dew · LHB,7,221,.367,,,,12.5,88.6,37.5,0.194,46.1
88,680776,Jarren Duran,BOS,NYY,False,7,LF,L,projected,preview,Cam Schlittler,R,0.8,90% hard · 10% break,0.08523054011028681,0.08589538629160276,0.0871283787041921,2,0.69588576,fair,Weather not posted; Projected order,101.3 last game; 4× 100+ last 3; 13.0% barrels last 10; 17.4% blast,1.093594049093618,0.9431690557691192,1.22,1.186478768901209,1,1.22,122,122 air · 67° dew · LHB,18,524,.370,2,36,10,9.8,89.8,40.2,0.149,39.6
89,672386,Alejandro Kirk,TOR,SEA,True,3,C,R,projected,preview,,,,,0.08491896008236358,0.08604863034713439,0.0874429533558988,3,0.4175314559999999,thin,No established starter; Weather not posted; Projected order,103.4 last game; #3,0.8464365086529229,1,0.98,1,1,1.159,98,98 air · RHB,7,230,.408,2,43,10,3.4,88.2,39.7,0.109,24
90,592518,Manny Machado,SD,TB,False,3,3B,R,projected,preview,Shane McClanahan,L,0.67,38% hard · 33% break,0.08418912201577959,0.08476984457531511,0.08653222906111455,2.7071428571428555,0.69588576,fair,Weather not posted; Projected order,16.7% vs LHP last 10; 68.2% ideal AA; #3,1.2171799308413664,0.9274308962028562,1,1.1867825591017622,1,0.8240000000000001,100,100 air · roof closed · RHB,24,559,.402,1,45,10,9.7,90.5,44.7,0.179,42
91,661531,Brian Serven,ATH,BAL,True,7,DH,R,projected,preview,Brandon Young,R,1.17,54% hard · 27% break,0.08401285847369061,0.08503891821173515,0.0858556569304294,2,0.4020192,thin,Short season sample; Weather not posted; Projected order,4S-FB 40%; 18.7% K; 117 air,1.3141282976175,1.1357283172611854,1.17,0.9,1,1.14,117,117 air · 56° dew · RHB,4,49,.458,3,36,10,11.8,87.8,32.4,0.19,38.2
92,690993,Colt Keith,DET,LAD,True,4,DH,L,projected,preview,Tarik Skubal,L,0.9,56% hard · 18% break,0.08330003022584989,0.08380893377066057,0.08572636673157663,3,0.69588576,fair,Weather not posted; Projected order,30.8% pull air; 15.4% barrels last 10; 17.6% blast; 39.1% sweet,0.9752153617593013,0.8859219271808211,0.97,0.9,1,1.22,97,97 air · 56° dew · LHB,9,378,.412,,,,7.3,89,42,0.154,38
93,664040,Brandon Lowe,PIT,STL,False,2,2B,L,projected,preview,Quinn Mathews,L,0.64,47% hard · 36% break,0.0830965787608515,0.08399029147072679,0.08551078569760395,3,0.40083019776,thin,Starter sample thin; Weather not posted; Starter outing length thin; Projected order,4S-FB 43%; 57.1% ideal AA; #2,1.3572468107696278,1.0157155179474873,0.87,0.9344415706571121,1,0.8240000000000001,87,87 air · 64° dew · LHB,27,553,.470,1,43,10,11.9,91.1,46,0.189,47.5
94,693307,Dillon Dingler,DET,LAD,True,5,C,R,projected,preview,Tarik Skubal,L,0.9,56% hard · 18% break,0.08257050745765232,0.08302048164665887,0.08495349835846122,3,0.69588576,fair,Weather not posted; Projected order,29.4% pull air; 39.5% sweet; 9% solid; xSLG 0.476,1.3405783916674354,0.9125126176169701,0.97,0.9410685289696034,1,0.8112,97,97 air · 56° dew · RHB,26,520,.480,0,40,10,10.1,88.5,42.3,0.208,42
95,677951,Bobby Witt Jr.,KC,CLE,False,2,SS,R,projected,preview,Tanner Bibee,R,1.5,69% hard · 16% break,0.0816586141925782,0.08203492751037478,0.08398799962662074,3,0.69588576,fair,Weather not posted; Projected order,104.8 last game; 21.2% blast; 92.3 EV; xSLG 0.503,1.1967178642168599,1.1057474705233794,0.95,0.8409886598250389,1,0.8400000000000001,95,95 air · 55° dew · RHB,16,513,.459,2,47,10,11.4,92.3,50.8,0.2,29.2
96,668804,Bryan Reynolds,PIT,STL,False,3,DH,S,projected,preview,Quinn Mathews,L,0.64,47% hard · 36% break,0.08164056230115847,0.08232083392106193,0.08396889301118193,3,0.40083019776,thin,Starter sample thin; Weather not posted; Starter outing length thin; Projected order,4S-FB 43%; 104.8 last game; 4× 100+ last 3; 64.3% ideal AA,1.0920699685093365,1.024377097808421,0.87,0.8383819915173942,1,1.0946559090909092,87,87 air · 64° dew · switch,15,587,.425,0,44,10,11,90.5,46.4,0.185,38.7
97,683021,Michael Stefanic,ATH,BAL,True,6,2B,R,projected,preview,Brandon Young,R,1.17,54% hard · 27% break,0.08141374868053418,0.08212247992195498,0.08363492736718521,2.7785714285714285,0.3424608,thin,Short season sample; Weather not posted; Projected order,18.7% K; 117 air,0.9523809523809524,1.0020435650172084,1.17,0.9,1,1,117,117 air · 56° dew · RHB,0,7,.571,,,,0,88.5,16.7,0.065,33.3
98,806146,George Lombard Jr.,NYY,BOS,True,5,SS,R,projected,preview,Patrick Sandoval,L,1.13,41% hard · 35% break,0.08129625002298901,0.0819419586387774,0.08356993486199209,2.9142857142857146,0.38523087820800006,thin,Short season sample; Weather not posted; Projected order,103.6 last game; 39.2% sweet; 120 air; Platoon,0.9371731314925549,0.9576536088026153,1.2,1.08,1,0.798,120,120 air · 67° dew · RHB,2,79,.389,0,41,10,8,85.6,35.3,0.11,31.4
99,694376,Shay Whitcomb,SF,AZ,True,6,3B,R,projected,preview,Kohl Drake,L,1.62,57% hard · 26% break,0.08086656832161339,0.08152759756629202,0.0825710634514909,2,0.3,thin,Short season sample; Starter sample thin; Weather not posted; Starter outing length thin; Projected order,11.1% vs hard; 20–30° last 5; 20% pull air; 70% ideal AA,1.3356648190208489,1.3498030318605398,0.78,1.08,1,1.1004385305428572,78,78 air · 57° dew · RHB,3,39,.405,,,,18.2,87.1,40.9,0.258,36.4
100,666018,Jonathan Aranda,TB,SD,True,2,1B,L,projected,preview,Casey Mize,R,0.86,45% hard · 32% break,0.08038840281903349,0.08066211106233323,0.08264418375031435,3,0.69588576,fair,Weather not posted; Projected order,Slider 27%; 101.1 last game; 38.6% sweet; #2,1.0808308218737368,1.054899522283032,1,0.9016313326367922,1,0.8400000000000001,100,100 air · roof closed · LHB,16,565,.420,1,39,10,9.6,91.1,45.3,0.178,29.6
101,605141,Mookie Betts,LAD,DET,False,3,SS,R,projected,preview,Drew Anderson,R,1.44,41% hard · 30% off,0.08000948159834409,0.08025258136112867,0.08224354496113218,3,0.69588576,fair,Weather not posted; Projected order,100.3 last game; 58.1% ideal AA; 39.5% sweet; #3,1.0799843600080596,0.9956578865130666,0.97,0.9488416877987027,1,0.8652000000000001,97,97 air · 56° dew · RHB,16,409,.407,1,46,10,7.2,90,37.7,0.151,37.3
102,691728,Zac Veen,COL,ATL,False,8,LF,L,projected,preview,Grant Holmes,R,1.38,49% hard · 44% break,0.07998722187062207,0.08046689065514134,0.08165406860037061,2,0.3424608,thin,Short season sample; Weather not posted; Projected order,38.5% sweet; 15.4% barrels; 18.9% K; 110 air,1.2265238198600472,1.1225055210772386,1.1,1.08,1,1,110,110 air · 70° dew · LHB,2,28,.480,,,,15.4,87.5,38.5,0.239,61.5
103,804668,Rafael Flores Jr.,PIT,STL,False,8,C,R,projected,preview,Quinn Mathews,L,0.64,47% hard · 36% break,0.0799418085065648,0.08044474064000562,0.0816067228084485,2,0.3,thin,Short season sample; Starter sample thin; Weather not posted; Starter outing length thin; Projected order,4S-FB 43%; 23.5% pull air; 64.7% ideal AA; 17.6% barrels last 10,1.5757752637110518,1.0505628998449494,0.87,1.0515,1,1.0795408231368189,87,87 air · 64° dew · RHB,6,78,.551,,,,17.4,89.4,41.3,0.256,43.5
104,621550,Patrick Wisdom,SEA,TOR,False,5,1B,R,projected,preview,Dylan Cease,R,0.56,45% hard · 43% break,0.07960962028582766,0.07999143696114164,0.08182088519330044,3,0.4020192,thin,Short season sample; Weather not posted; Projected order,76.5 bat; 19.2% barrels; 92.7 EV,1.339090289526848,0.721079287357621,0.98,0.9,1,1,98,98 air · RHB,1,48,.200,,,,19.2,92.7,42.3,0.209,34.6
105,681198,TJ Rumfield,COL,ATL,False,4,1B,L,projected,preview,Grant Holmes,R,1.38,49% hard · 44% break,0.07934382823437505,0.07953315788108162,0.08154000649226634,3,0.69588576,fair,Weather not posted; Projected order,103 last game; 18.2% pull air; 60.9% ideal AA; 18.9% K,0.8113490860749442,1.0052277131625706,1.1,0.8539345470788877,1,1.1011163963963964,110,110 air · 70° dew · LHB,13,526,.441,0,43,10,4.5,84,27.3,0.12,41.7
106,682657,Angel Martínez,CLE,KC,True,6,LF,S,projected,preview,Michael Wacha,R,1.22,56% hard · 19% break,0.07867529555626757,0.07881062250179427,0.08083376607136139,3,0.69588576,fair,Weather not posted; Projected order,102.5 last game; 60% ideal AA,1.0224561622980715,1.0476189462742191,0.95,0.9437609453006295,1,0.8652000000000001,95,95 air · 55° dew · switch,12,337,.420,,,,7.3,87.5,35.6,0.147,45.6
107,661388,William Contreras,MIL,TEX,True,3,DH,R,projected,preview,Cody Bradford,L,0.44,50% hard · 14% break,0.07866149863109792,0.07890506186587276,0.08081919454666753,3,0.40083019776,thin,Starter sample thin; Weather not posted; Starter outing length thin; Projected order,56.7% ideal AA; 18.8% blast; 9.5% solid; Air starter,0.9948369799123206,1.0073812054469098,1.16,0.771754832173358,1,0.927960372960373,116,116 air · 59° dew · RHB,12,537,.390,1,48,10,7.8,90.1,43.3,0.175,36.4
108,596142,Gary Sánchez,MIL,TEX,True,5,C,R,projected,preview,Cody Bradford,L,0.44,50% hard · 14% break,0.07849678292715011,0.07871620007542157,0.08042688082588512,2.5,0.40083019776,thin,Starter sample thin; Weather not posted; Starter outing length thin; Projected order,4S-FB 50%; 71.4% ideal AA; Air starter; 14.9% K,1.0993009109936411,1.1840388819644643,1.16,0.9133169212443759,1,0.8034,116,116 air · 59° dew · RHB,10,238,.415,,,,8.1,87.9,35.1,0.185,42.6
109,663457,Lars Nootbaar,AZ,SF,False,1,DH,L,projected,preview,Blade Tidwell,R,0.55,45% hard · 49% break,0.07842570974499838,0.07859130721672947,0.08057019026998535,3,0.532978903584,fair,Weather not posted; Starter outing length thin; Projected order,103.3 last game; 55.6% ideal AA; #1,0.9935398514975313,0.8861007056634939,0.78,0.990528040465319,1,1.2159447115384616,78,78 air · 57° dew · LHB,4,245,.332,,,,9.1,91.4,48.5,0.176,40.6
110,669065,Kyle Stowers,MIA,WSH,False,1,DH,L,projected,preview,Jackson Kent,L,0.73,44% hard · 33% break,0.07840469252020987,0.07861818723548608,0.08054799714286265,3,0.378141696,thin,Starter sample thin; Weather not posted; Starter outing length thin; Projected order,Changeup 24%; 107.5 last game; 20.7% blast; 75.4 bat,1.3016153605867502,0.9917209587400001,1.06,0.72,1,0.84,106,106 air · 71° dew · LHB,16,411,.458,0,41,10,11.6,92.3,55.8,0.199,47.2
111,671976,Tristan Peters,CWS,MIN,False,8,LF,L,projected,preview,Dean Kremer,R,2.15,58% hard · 15% break,0.07826780601481408,0.07837786460361529,0.07986230286972806,2,0.6673544438399999,fair,Weather not posted; Projected order,15.8% vs RHP last 10; 36% pull air; 64% ideal AA; 16% barrels last 10,0.9457228270528643,1.1693434809305776,0.88,1.3192217359253222,1,1.22,88,88 air · 57° dew · LHB,12,400,.475,5,36,10,5.8,87.2,32,0.135,52.1
112,543807,George Springer,TOR,SEA,True,4,DH,R,projected,preview,,,,,0.07799826335328844,0.0781406694792054,0.08011889481955148,3,0.4175314559999999,thin,No established starter; Weather not posted; Projected order,100.6 last game; 65.2% ideal AA,0.9661862576752298,1,0.98,1,1,0.8652000000000001,98,98 air · RHB,13,428,.398,,,,6.6,88.2,37.3,0.139,41.6
113,683146,Brett Baty,NYM,HOU,True,7,3B,L,projected,preview,Hunter Brown,R,1.21,63% hard · 28% break,0.07795577997730885,0.07803298592729235,0.07953732655623713,2,0.69588576,fair,Weather not posted; Projected order,18.2% vs RHP last 10; 4S-FB 33%; 106.8 last game; 61.5% ideal AA,0.9964059642849148,1.0652310734326431,0.96,1.2508402372563676,1,1.22,96,96 air · 69° dew · LHB,8,406,.337,,,,9,90,41.6,0.148,36.9
114,668904,Royce Lewis,MIN,CWS,True,6,1B,R,projected,preview,Luis Castillo,R,1.6,61% hard · 25% break,0.07770920010395337,0.0777664878365425,0.07981378254922677,3,0.69588576,fair,Weather not posted; Projected order,25% pull air; 78.6% ideal AA; 75.2 bat; Air starter,1.1582801264253617,1.1242457928964615,0.88,0.827618082740158,1,0.85696,88,88 air · 57° dew · RHB,13,404,.402,0,39,10,11.2,89.8,40.3,0.166,47.8
115,686611,Dylan Crews,WSH,MIA,True,2,RF,R,projected,preview,Eury Pérez,R,0.92,55% hard · 36% break,0.07679463382084471,0.07677804476129901,0.07884885855685198,3,0.69588576,fair,Weather not posted; Projected order,4S-FB 39%; 103.7 last game; 68% ideal AA; 17.4% blast,1.1119647183805887,1.003690443267769,1.06,0.7773719458402248,1,0.8652000000000001,106,106 air · 71° dew · RHB,10,340,.366,0,38,10,9.7,90.5,44.1,0.18,33
116,695491,Joshua Báez,STL,PIT,True,5,LF,R,projected,preview,Jared Jones,R,1.46,47% hard · 41% break,0.0767364968068571,0.07669943924810829,0.07826796540918024,2,0.42614035200000006,thin,Short season sample; Weather not posted; Projected order,14.3% vs RHP last 10; 4S-FB 47%; 57.1% ideal AA; 77.8 bat,1.6810407023427434,1.153750728508954,0.87,1.0870614658077402,1,0.8240000000000001,87,87 air · 64° dew · RHB,4,50,.444,1,36,10,19.2,93.5,53.8,0.271,30.8
